paper,topic,year,marks,question_text
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2014,,The New Economic Policy – 1921 of Lenin had influenced the policies adopted by India soon after independence. Evaluate.
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2013,,“Latecomer” Industrial revolution in Japan involved certain factors that were markedly different from what west had experience.
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2013,,Africa was chopped into states artificially created by accident of European competition. Analyze.
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2013,,American Revolution was an economic revolt against mercantilism. Substantiate.
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2013,,What policy instruments were deployed to contain the great economic depression?
GS1,"HISTORY OF THE WORLD WILL INCLUDE EVENTS FROM 18TH CENTURY SUCH AS INDUSTRIAL REVOLUTION, WORLD WARS, REDRAW OF NATIONAL BOUNDARIES, COLONIZATION, DECOLONIZATION, POLITICAL PHILOSOPHIES LIKE COMMUNISM, CAPITALISM, SOCIALISM ETC.- THEIR FORMS AND EFFECT ON THE SOCIETY.",2013,,There arose a serious challenge to the Democratic State System between the two World Wars. Evaluate the statement.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2025,,How do you account for the growing fast food industries given that there are increased health concerns in modern society? Illustrate your answer with the Indian experience.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2023,10,Do you think marriage as a sacrament in losing its value in Modern India?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2023,10,Explain why suicide among young women is increasing in Indian Society.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2023,10,Child cuddling is now being replaced by mobile phones. Discuss its impact on the socialization of children.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2023,15,Why is caste identity in India both fluid and static?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2023,15,Discuss the impact of post-liberal economy on ethnic identity and communalism.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2022,10,Explore and evaluate the impact of ‘Work from Home’ on family relationships.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2022,10,How is the growth of Tier 2 cities related to the rise of a new middle class with an emphasis on the culture of consumption?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2022,10,"Given the diversities among the tribal communities in India, in which specific contexts should they be considered as a single category?"
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2022,15,"Analyze the salience of sect in Indian society vis-a-vis caste, region and religion."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2022,15,"Are tolerance, assimilation and pluralism the key elements in the making of an Indian form of secularism? Justify your answer."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2020,,Do you agree that regionalism in India appears to be a consequence of rising cultural assertiveness? Argue.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2020,,Has caste lost its relevance in understanding the multi- cultural Indian Society? Elaborate your answer with illustrations.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2018,,"“Caste system is assuming new identities and associational forms. Hence, caste system cannot be eradicated in India.” Comment."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2018,,How the Indian concept of secularism is different from the western model of secularism? Discuss.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2018,,Communalism arises either due to power struggle or relative deprivation. Argue by giving suitable illustrations.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2017,,"The spirit tolerance and love is not only an interesting feature of Indian society from very early times, but it is also playing an important part at the present. Elaborate."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",,,Distinguish between religiousness/religiosity and communalism giving one example of how the former has got transformed into the latter in independent India.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2017,,"In the context of diversity of India, can it be said that the regions form cultural units rather than the States? Give reasons with examples for your viewpoint."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2017,,"What are the two major legal initiatives by the State since Independence, addressing discrimination against Scheduled Tribes (STs)?"
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2016,,Has the formation of linguistic States strengthened the cause of Indian Unity?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2016,,Why are the tribals in India referred to as the Scheduled Tribes? Indicate the major provisions enshrined in the Constitution of India for their upliftment.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2016,,What is the basis of regionalism? Is it that unequal distribution of benefits of development on regional basis eventually promotes regionalism? Substantiate your answer.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2015,,"Mahatma Gandhi and Dr. B.R. Ambedkar, despite having divergent approaches and strategies, had a common goal of amelioration of the downtrodden. Elucidate."
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2015,,Describe any four cultural elements of diversity in India and rate their relative significance in building a national identity.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2015,,Debate the issue of whether and how contemporary movements for assertion of Dalit identity work towards annihilation of caste.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2014,,How do the Indian debates on secularism differ from the debates in the West?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2013,,Growing feeling of regionalism is an important factor in the generation of demand for a separate state. Discuss
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,Examine the uniqueness of tribal knowledge system when compared with mainstream knowledge and cultural systems.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,Examine the role of ‘Gig Economy’ in the process of empowerment of women in India.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,What are the main socio-economic implications arising out of the development of IT industries in major cities of India?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,Discuss the main objectives of Population Education and point out the measures to achieve them in India in detail.
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,What is Cryptocurrency? How does it affect global society? Has it been affecting Indian society also?
GS1,"COMMUNALISM, REGIONALISM, SECULARISM; SOCIAL EMPOWERMENT; SALIENT FEATURES OF INDIAN SOCIETY; DIVERSITY OF INDIA.",2021,,How does Indian society maintain continuity in traditional social values? Enumerate the changes taking place in it.
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2019,,“Empowering women is the key to control population growth”. Discuss
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2019,,What are the continued challenges for women in India against time and space?
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2018,,‘Women’s movement in India has not addressed the issues of women of lower social strata. Substantiate your view.
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2015,,How do you explain the statistics that show that the sex ratio in Tribes in India is more favourable to women than the sex ratio among Scheduled Castes?
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2014,,How does patriarchy impact the position of a middle-class working woman in India?
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2014,,Discuss the various economic and socio-cultural forces that are driving increasing feminization of agriculture in India.
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2014,,Why do some of the most prosperous regions of India have an adverse sex ratio for women? Give your arguments
GS1,ROLE OF WOMEN AND WOMEN’S ORGANISATION;,2013,,Male membership needs to be encouraged in order to make women’s organization free from gender bias. Comment
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2025,,"Does tribal development in India centre around two axes, those of displacement and of rehabilitation? Give your opinion."
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2023,15,Why did human development fail to keep pace with economic development in India?
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2020,,COVID-19 pandemic accelerated class inequalities and poverty in India. Comment.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2020,,How have digital initiatives in India contributed to the functioning of the education system in the country? Elaborate your answer.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2019,,What makes Indian society unique in sustaining its culture? Discuss.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2019,,What are the challenges to our cultural practices in the name of secularism.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2019,,Do we have cultural pockets of small India all over the nation? Elaborate with examples.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2018,,"Despite implementation of various programmes for eradication of poverty by the government in India, poverty is still existing.’ Explain by giving reasons."
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2018,,Discuss whether formation of new states in recent times is beneficial or not for the economy of India.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2018,,"Mention core strategies for the transformation of aspirational districts in India and explain the nature of convergence, collaboration and competition for its success."
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2016,,“An essential condition to eradicate poverty is to liberate the poor from deprivation.” Substantiate this statement with suitable examples.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2015,,Critically examine whether growing population is the cause of poverty OR poverty is the main cause of population increase in India.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2015,,Discuss the changes in the trends of labour migration within and outside India in the last four decades.
GS1,"POVERTY, POPULATION; DEVELOPMENT AND ASSOCIATED ISSUES",2014,,The life cycle of a joint family depends on economic factors rather than social values. Discuss.
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2025,,How can Artificial Intelligence (AI) and drones be effectively used along with GIS and RS techniques in locational and areal planning?
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2025,,"How does smart city in India, address the issues of urban poverty and distributive justice?"
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2023,15,Does urbanization lead to more segregation and/or marginalization of the poor in Indian metropolises?
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2020,,Account for the huge flooding of million cities in India including the smart ones like Hyderabad and Pune. Suggest lasting remedial measures.
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2019,,How is efficient and affordable urban mass transport key to the rapid economic development of India?
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2018,,“The ideal solution of depleting ground water resources in India is water harvesting system.” How can it be made effective in urban areas?
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2017,,The growth of cities as I.T. hubs has opened up new avenues employment but has also created new problems. Substantiate this statement with examples. Urbanization
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2016,,"With a brief background of quality of urban life in India, introduce the objectives and strategy of the ‘Smart City Programme’."
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2016,,Major cities of India are becoming more vulnerable to flood conditions. Discuss.
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2015,,"Mumbai, Delhi and Kolkata are the three mega cities of the country but the air pollution is much more serious problem in Delhi as compared to the other two. Why is this so?"
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2015,,Smart cities in India cannot sustain without smart villages. Discuss this statement in the backdrop of rural urban integration.
GS1,URBANIZATION: PROBLEMS AND REMEDIES,2013,,Discussion the various social problems which originated out of the speedy process of urbanization in India.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2025,,Do you think that globalization results in only an aggressive consumer culture? Justify your answer.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2020,,Is diversity and pluralism in India under threat due to globalisation? Justify your answer.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2020,,Customs and traditions suppress reason leading to obscurantism. Do you agree?
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2019,,Are we losing our local identity for the global identity? Discuss.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2018,,‘Globalization is generally said to promote cultural homogenization but due to this cultural specificity appear to be strengthened in the Indian Society. Elucidate.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2016,,To what extent globalization has influenced the core of cultural diversity in India? Explain.
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2015,,"Discuss the positive and negative effects of globalization on women in India. (In 2013, UPSC asked about Globalization effect on Elderly)."
GS1,TOPIC: EFFECTS OF GLOBALIZATION ON INDIAN SOCIETY,2013,,Critically examine the effects of globalization on the aged population in India.
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2025,,Discuss how the changes in shape and sizes of continents and ocean basins of the planet take place due to tectonic movements of the crustal masses.
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2025,,What are Tsunamis? How and where are they formed? What are their consequences? Explain with examples.
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2023,10,Why is the South-West monsoon called ‘Purvaiya’ (easterly) in Bhojpur Region? How has this directional seasonal wind system influenced the cultural ethos of the region?
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2022,10,Describe the characteristics and types of primary rocks.
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2022,10,Discuss the meaning of color-coded weather warnings for cyclone prone areas given by India Meteorological department.
GS1,"SALIENT FEATURES OF WORLD PHYSICAL GEOGRAPHY; IMPORTANT GEOPHYSICAL PHENOMENA (EARTHQUAKES, TSUNAMI, VOLCANOES, CYCLONES); GEOGRAPHICAL FEATURES AND LOCATION",2022,10,Discuss the natural resource potentials of ‘Deccan trap’.
